admin,base,Default,simple,,LET0001,1,"24"" 2x24W Miro-4 T5 High-Output Retrofit Kit (Retail Ready)","24"" 2x24W Miro-4 T5 High-Output Retrofit Kit by LET Lighting","T5 high-output fluorescent retrofit kit complete with LET Lighting Miro-4 individual parabolic reflectors for each bulb made from 96% German reflective aluminum, electronic ballast(s), a power cord and color-coded wire bundle with quick disconnect for eac",/l/e/let_miro4_t5retrofitkit_137.jpg,/l/e/let_miro4_t5retrofitkit_137.jpg,/l/e/let_miro4_t5retrofitkit_137.jpg,,24-2x24w-miro-4-t5-high-output-retrofit-kit-retail-ready,24-2x24w-miro-4-t5-high-output-retrofit-kit-retail-ready.html,,,Block after Info Column,,,,,,2,23.3,5,2.8,LET Lighting,LET Lighting,37.3,4.5,4.5,,"24"" 2x24W",,,,,4,,1 Year Manufacturer's Limited Warranty,Enabled,Not Visible Individually,No,,,"T5 high-output fluorescent retrofit kit complete with LET Lighting Miro-4 individual parabolic reflectors for each bulb made from 96% German reflective aluminum, electronic ballast with color-coded wire bundle with quick disconnect, power-cord, moisture proof end-caps and standoffs. Kit sold complete except for mounting screws. Some assembly required. Ballast engineered specifically to run T5 high-output bulbs for optimal performance and longer lamp life. Runs cool and produces virtually no noise.",Unavailable,,,,,,,,,,2,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,"24"" 2x24W Miro-4 T5 High-Output Retrofit Kit (Retail Ready)",0,simple,,,121.95,,4,,None,,,,,,,,,,,,,,,,1,84.95,4,78.95
admin,base,Default,simple,,LET0001,1,"24"" 2x24W Miro-4 T5 High-Output Retrofit Kit (Retail Ready)","24"" 2x24W Miro-4 T5 High-Output Retrofit Kit by LET Lighting","T5 high-output fluorescent retrofit kit complete with LET Lighting Miro-4 individual parabolic reflectors for each bulb made from 96% German reflective aluminum, electronic ballast(s), a power cord and color-coded wire bundle with quick disconnect for eac",/l/e/let_miro4_t5retrofitkit_137.jpg,/l/e/let_miro4_t5retrofitkit_137.jpg,/l/e/let_miro4_t5retrofitkit_137.jpg,,24-2x24w-miro-4-t5-high-output-retrofit-kit-retail-ready,24-2x24w-miro-4-t5-high-output-retrofit-kit-retail-ready.html,,,Block after Info Column,,,,,,2,23.3,5,2.8,LET Lighting,LET Lighting,37.3,4.5,4.5,,"24"" 2x24W",,,,,4,,1 Year Manufacturer's Limited Warranty,Enabled,Not Visible Individually,No,,,"T5 high-output fluorescent retrofit kit complete with LET Lighting Miro-4 individual parabolic reflectors for each bulb made from 96% German reflective aluminum, electronic ballast with color-coded wire bundle with quick disconnect, power-cord, moisture proof end-caps and standoffs. Kit sold complete except for mounting screws. Some assembly required. Ballast engineered specifically to run T5 high-output bulbs for optimal performance and longer lamp life. Runs cool and produces virtually no noise.",Unavailable,,,,,,,,,,2,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,"24"" 2x24W Miro-4 T5 High-Output Retrofit Kit (Retail Ready)",0,simple,,,121.95,,4,,None,,,,,,,,,,,,,,,,1,84.95,4,78.95
admin,base,Default,simple,,LET0003,1,"24"" 4x24W Miro-4 T5 High-Output Retrofit Kit (Retail Ready)","24"" 4x24W Miro-4 T5 High-Output Retrofit Kit by LET Lighting","T5 high-output fluorescent retrofit kit complete with LET Lighting Miro-4 individual parabolic reflectors for each bulb made from 96% German reflective aluminum, electronic ballast(s), a power cord and color-coded wire bundle with quick disconnect for eac",/l/e/let_miro4_t5retrofitkit_138.jpg,/l/e/let_miro4_t5retrofitkit_138.jpg,/l/e/let_miro4_t5retrofitkit_138.jpg,,24-4x24w-miro-4-t5-high-output-retrofit-kit-retail-ready,24-4x24w-miro-4-t5-high-output-retrofit-kit-retail-ready.html,,,Block after Info Column,,,,,,2,23.3,10,2.8,LET Lighting,LET Lighting,37.3,4.5,4.5,,"24"" 4x24W",,,,,6,,1 Year Manufacturer's Limited Warranty,Enabled,Not Visible Individually,No,,,"T5 high-output fluorescent retrofit kit complete with LET Lighting Miro-4 individual parabolic reflectors for each bulb made from 96% German reflective aluminum, two electronic ballasts, a power-cord and color-coded wire bundle with quick disconnect for each ballast, moisture proof end-caps and standoffs. Kit sold complete except for mounting screws. Some assembly required. Ballasts engineered specifically to run T5 high-output bulbs for optimal performance and longer lamp life. Multiple ballasts allow for independent lamp control. Runs cool and produces virtually no noise.",Unavailable,,,,,,,,,,2,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,"24"" 4x24W Miro-4 T5 High-Output Retrofit Kit (Retail Ready)",0,simple,,,214.95,,6,,None,,,,,,,,,,,,,,,,1,149.95,4,139.95
admin,base,Default,simple,,LET0005,1,"24"" 6x24W Miro-4 T5 High-Output Retrofit Kit (Retail Ready)","24"" 6x24W Miro-4 T5 High-Output Retrofit Kit by LET Lighting","T5 high-output fluorescent retrofit kit complete with LET Lighting Miro-4 individual parabolic reflectors for each bulb made from 96% German reflective aluminum, electronic ballast(s), a power cord and color-coded wire bundle with quick disconnect for eac",/l/e/let_miro4_t5retrofitkit_139.jpg,/l/e/let_miro4_t5retrofitkit_139.jpg,/l/e/let_miro4_t5retrofitkit_139.jpg,,24-6x24w-miro-4-t5-high-output-retrofit-kit-retail-ready,24-6x24w-miro-4-t5-high-output-retrofit-kit-retail-ready.html,,,Block after Info Column,,,,,,2,23.3,15,2.8,LET Lighting,LET Lighting,37.3,4.5,4.5,,"24"" 6x24W",,,,,8,,1 Year Manufacturer's Limited Warranty,Enabled,Not Visible Individually,No,,,"T5 high-output fluorescent retrofit kit complete with LET Lighting Miro-4 individual parabolic reflectors for each bulb made from 96% German reflective aluminum, three electronic ballasts, a power-cord and color-coded wire bundle with quick disconnect for each ballast, moisture proof end-caps and standoffs. Kit sold complete except for mounting screws. Some assembly required. Ballasts engineered specifically to run T5 high-output bulbs for optimal performance and longer lamp life. Multiple ballasts allow for independent lamp control. Runs cool and produces virtually no noise.",Unavailable,,,,,,,,,,2,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,"24"" 6x24W Miro-4 T5 High-Output Retrofit Kit (Retail Ready)",0,simple,,,298.95,,8,,None,,,,,,,,,,,,,,,,1,208.95,4,193.95
admin,base,Default,simple,,LET0007,1,"24"" 8x24W Miro-4 T5 High-Output Retrofit Kit (Retail Ready)","24"" 8x24W Miro-4 T5 High-Output Retrofit Kit by LET Lighting","T5 high-output fluorescent retrofit kit complete with LET Lighting Miro-4 individual parabolic reflectors for each bulb made from 96% German reflective aluminum, electronic ballast(s), a power cord and color-coded wire bundle with quick disconnect for eac",/l/e/let_miro4_t5retrofitkit_140.jpg,/l/e/let_miro4_t5retrofitkit_140.jpg,/l/e/let_miro4_t5retrofitkit_140.jpg,,24-8x24w-miro-4-t5-high-output-retrofit-kit-retail-ready,24-8x24w-miro-4-t5-high-output-retrofit-kit-retail-ready.html,,,Block after Info Column,,,,,,2,23.3,20,2.8,LET Lighting,LET Lighting,37.3,4.5,4.5,,"24"" 8x24W",,,,,10,,1 Year Manufacturer's Limited Warranty,Enabled,Not Visible Individually,No,,,"T5 high-output fluorescent retrofit kit complete with LET Lighting Miro-4 individual parabolic reflectors for each bulb made from 96% German reflective aluminum,&nbsp;four electronic ballasts, a power-cord and color-coded wire bundle with quick disconnect for each ballast, moisture proof end-caps and standoffs. Kit sold complete except for mounting screws. Some assembly required. Ballasts engineered specifically to run T5 high-output bulbs for optimal performance and longer lamp life. Multiple ballasts allow for independent lamp control. Runs cool and produces virtually no noise.",Unavailable,,,,,,,,,,1,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,"24"" 8x24W Miro-4 T5 High-Output Retrofit Kit (Retail Ready)",0,simple,,,391.95,,10,,None,,,,,,,,,,,,,,,,1,273.95,4,254.95
admin,base,Default,simple,,LET0009,1,"36"" 2x39W Miro-4 T5 High-Output Retrofit Kit (Retail Ready)","36"" 2x39W Miro-4 T5 High-Output Retrofit Kit by LET Lighting","T5 high-output fluorescent retrofit kit complete with LET Lighting Miro-4 individual parabolic reflectors for each bulb made from 96% German reflective aluminum, electronic ballast(s), a power cord and color-coded wire bundle with quick disconnect for eac",/l/e/let_miro4_t5retrofitkit_141.jpg,/l/e/let_miro4_t5retrofitkit_141.jpg,/l/e/let_miro4_t5retrofitkit_141.jpg,,36-2x39w-miro-4-t5-high-output-retrofit-kit-retail-ready,36-2x39w-miro-4-t5-high-output-retrofit-kit-retail-ready.html,,,Block after Info Column,,,,,,2,35.1,5,2.8,LET Lighting,LET Lighting,37.3,4.5,4.5,,"36"" 2x39W",,,,,6,,1 Year Manufacturer's Limited Warranty,Enabled,Not Visible Individually,No,,,"T5 high-output fluorescent retrofit kit complete with LET Lighting Miro-4 individual parabolic reflectors for each bulb made from 96% German reflective aluminum, electronic ballast with color-coded wire bundle with quick disconnect, power-cord, moisture proof end-caps and standoffs. Kit sold complete except for mounting screws. Some assembly required. Ballast engineered specifically to run T5 high-output bulbs for optimal performance and longer lamp life. Runs cool and produces virtually no noise.",Unavailable,,,,,,,,,,4,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,"36"" 2x39W Miro-4 T5 High-Output Retrofit Kit (Retail Ready)",0,simple,,,121.95,,6,,None,,,,,,,,,,,,,,,,1,85.95,4,79.95
admin,base,Default,simple,,LET0011,1,"36"" 4x39W Miro-4 T5 High-Output Retrofit Kit (Retail Ready)","36"" 4x39W Miro-4 T5 High-Output Retrofit Kit by LET Lighting","T5 high-output fluorescent retrofit kit complete with LET Lighting Miro-4 individual parabolic reflectors for each bulb made from 96% German reflective aluminum, electronic ballast(s), a power cord and color-coded wire bundle with quick disconnect for eac",/l/e/let_miro4_t5retrofitkit_142.jpg,/l/e/let_miro4_t5retrofitkit_142.jpg,/l/e/let_miro4_t5retrofitkit_142.jpg,,36-4x39w-miro-4-t5-high-output-retrofit-kit-retail-ready,36-4x39w-miro-4-t5-high-output-retrofit-kit-retail-ready.html,,,Block after Info Column,,,,,,2,35.1,10,2.8,LET Lighting,LET Lighting,37.3,4.5,4.5,,"36"" 4x39W",,,,,8,,1 Year Manufacturer's Limited Warranty,Enabled,Not Visible Individually,No,,,"T5 high-output fluorescent retrofit kit complete with LET Lighting Miro-4 individual parabolic reflectors for each bulb made from 96% German reflective aluminum, two electronic ballasts, a power-cord and color-coded wire bundle with quick disconnect for each ballast, moisture proof end-caps and standoffs. Kit sold complete except for mounting screws. Some assembly required. Ballasts engineered specifically to run T5 high-output bulbs for optimal performance and longer lamp life. Multiple ballasts allow for independent lamp control. Runs cool and produces virtually no noise.",Unavailable,,,,,,,,,,3,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,"36"" 4x39W Miro-4 T5 High-Output Retrofit Kit (Retail Ready)",0,simple,,,215.95,,8,,None,,,,,,,,,,,,,,,,1,150.95,4,139.95
admin,base,Default,simple,,LET0013,1,"36"" 6x39W Miro-4 T5 High-Output Retrofit Kit (Retail Ready)","36"" 6x39W Miro-4 T5 High-Output Retrofit Kit by LET Lighting","T5 high-output fluorescent retrofit kit complete with LET Lighting Miro-4 individual parabolic reflectors for each bulb made from 96% German reflective aluminum, electronic ballast(s), a power cord and color-coded wire bundle with quick disconnect for eac",/l/e/let_miro4_t5retrofitkit_143.jpg,/l/e/let_miro4_t5retrofitkit_143.jpg,/l/e/let_miro4_t5retrofitkit_143.jpg,,36-6x39w-miro-4-t5-high-output-retrofit-kit-retail-ready,36-6x39w-miro-4-t5-high-output-retrofit-kit-retail-ready.html,,,Block after Info Column,,,,,,2,35.1,15,2.8,LET Lighting,LET Lighting,37.3,4.5,4.5,,"36"" 6x39W",,,,,10,,1 Year Manufacturer's Limited Warranty,Enabled,Not Visible Individually,No,,,"T5 high-output fluorescent retrofit kit complete with LET Lighting Miro-4 individual parabolic reflectors for each bulb made from 96% German reflective aluminum, three electronic ballasts, a power-cord and color-coded wire bundle with quick disconnect for each ballast, moisture proof end-caps and standoffs. Kit sold complete except for mounting screws. Some assembly required. Ballasts engineered specifically to run T5 high-output bulbs for optimal performance and longer lamp life. Multiple ballasts allow for independent lamp control. Runs cool and produces virtually no noise.",Unavailable,,,,,,,,,,1,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,"36"" 6x39W Miro-4 T5 High-Output Retrofit Kit (Retail Ready)",0,simple,,,299.95,,10,,None,,,,,,,,,,,,,,,,1,209.95,4,194.95
admin,base,Default,simple,,LET0015,1,"36"" 8x39W Miro-4 T5 High-Output Retrofit Kit (Retail Ready)","36"" 8x39W Miro-4 T5 High-Output Retrofit Kit by LET Lighting","T5 high-output fluorescent retrofit kit complete with LET Lighting Miro-4 individual parabolic reflectors for each bulb made from 96% German reflective aluminum, electronic ballast(s), a power cord and color-coded wire bundle with quick disconnect for eac",/l/e/let_miro4_t5retrofitkit_144.jpg,/l/e/let_miro4_t5retrofitkit_144.jpg,/l/e/let_miro4_t5retrofitkit_144.jpg,,36-8x39w-miro-4-t5-high-output-retrofit-kit-retail-ready,36-8x39w-miro-4-t5-high-output-retrofit-kit-retail-ready.html,,,Block after Info Column,,,,,,2,35.1,20,2.8,LET Lighting,LET Lighting,37.3,4.5,4.5,,"36"" 8x39W",,,,,12,,1 Year Manufacturer's Limited Warranty,Enabled,Not Visible Individually,No,,,"T5 high-output fluorescent retrofit kit complete with LET Lighting Miro-4 individual parabolic reflectors for each bulb made from 96% German reflective aluminum, four electronic ballasts, a power-cord and color-coded wire bundle with quick disconnect for each ballast, moisture proof end-caps and standoffs. Kit sold complete except for mounting screws. Some assembly required. Ballasts engineered specifically to run T5 high-output bulbs for optimal performance and longer lamp life. Multiple ballasts allow for independent lamp control. Runs cool and produces virtually no noise.",Unavailable,,,,,,,,,,1,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,"36"" 8x39W Miro-4 T5 High-Output Retrofit Kit (Retail Ready)",0,simple,,,393.95,,12,,None,,,,,,,,,,,,,,,,1,275.95,4,255.95
admin,base,Default,simple,,LET0017,1,"48"" 2x54W Miro-4 T5 High-Output Retrofit Kit (Retail Ready)","48"" 2x54W Miro-4 T5 High-Output Retrofit Kit by LET Lighting","T5 high-output fluorescent retrofit kit complete with LET Lighting Miro-4 individual parabolic reflectors for each bulb made from 96% German reflective aluminum, electronic ballast(s), a power cord and color-coded wire bundle with quick disconnect for eac",/l/e/let_miro4_t5retrofitkit_145.jpg,/l/e/let_miro4_t5retrofitkit_145.jpg,/l/e/let_miro4_t5retrofitkit_145.jpg,,48-2x54w-miro-4-t5-high-output-retrofit-kit-retail-ready,48-2x54w-miro-4-t5-high-output-retrofit-kit-retail-ready.html,,,Block after Info Column,,,,,,2,46.8,5,2.8,LET Lighting,LET Lighting,49.2,4.5,4.5,,"48"" 2x54W",,,,,8,,1 Year Manufacturer's Limited Warranty,Enabled,Not Visible Individually,No,,,"T5 high-output fluorescent retrofit kit complete with LET Lighting Miro-4 individual parabolic reflectors for each bulb made from 96% German reflective aluminum, electronic ballast with color-coded wire bundle with quick disconnect, power-cord, moisture proof end-caps and standoffs. Kit sold complete except for mounting screws. Some assembly required. Ballast engineered specifically to run T5 high-output bulbs for optimal performance and longer lamp life. Runs cool and produces virtually no noise.",Unavailable,,,,,,,,,,5,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,"48"" 2x54W Miro-4 T5 High-Output Retrofit Kit (Retail Ready)",0,simple,,,127.95,,8,,None,,,,,,,,,,,,,,,,1,88.95,4,82.95
